Date Time;Abgedeckte Bedarf der aFRR+;Abgedeckte Bedarf der aFRR-;NRV+ (Import);NRV- (Export);Abgedeckte Bedarf der SA mFRR+;Abgedeckte Bedarf der SA mFRR-;Abgedeckte Bedarf der DA mFRR+;Abgedeckte Bedarf der DA mFRR-;Abgedeckte Bedarf der RR+;Abgedeckte Bedarf der RR-;FRCE+ (Import);FRCE- (Export);Total System Imbalance (Positiv = long / Negativ = short);AE-Preis long;AE-Preis short;AE-Preis per 2026
26.01.2025 23:15;14.33729556;-8.752578889;8.033873333;-3.995243333;0;-178;0;0;0;-32;9.717867778;-12.43978556;203.0985711;-2.54;25.59;-1.81
26.01.2025 23:30;8.461643333;-7.931184444;1.049354444;-12.06977667;0;-185;0;0;0;-32;9.722481111;-9.978304444;227.7457867;-0.07;25.25;0.44
26.01.2025 23:45;0.688608889;-13.34757778;5.518675556;-25.08034333;0;-221;0;0;0;-32;10.45114222;-8.273128889;283.0426233;-7.68;22.96;-6.49
27.01.2025 00:00;19.98086889;-0.77379;0;-20.6109;0;-108;0;0;0;-10;11.52072667;-11.99405333;119.8771478;4.86;25.26;5.9
27.01.2025 00:15;0.890016667;-2.375481111;0.141287778;-71.10049333;0;-175;0;0;0;-10;5.479873333;-5.527315556;257.4921122;2.56;21.99;3.35
27.01.2025 00:30;10.87145111;-3.140727778;5.296086667;-3.136558889;0;-200;0;0;0;-10;6.712224444;-6.509305556;199.90683;1.72;23.6;2.41
27.01.2025 00:45;8.373342222;-9.782314444;9.82564;-8.459297778;0;-231;0;0;0;-10;6.662048889;-9.731697778;244.1122789;-4.28;23.51;-3.39
27.01.2025 01:00;35.65741556;-2.216115556;40.58530111;-0.584597778;0;-123;0;0;0;-31;22.94269667;-14.87522;72.49052;0.55;25.25;1.11
27.01.2025 01:15;87.95667778;0;2.173454444;-0.496143333;0;-185;0;0;0;-31;9.848672222;-12.14977;128.6671089;-0.6;28.13;-0.04
27.01.2025 01:30;42.34304889;0;6.451757778;-0.960554444;0;-165;0;0;0;-31;7.723176667;-8.534005556;148.9765767;0.44;24.49;0.98
27.01.2025 01:45;30.50889556;-0.599502222;14.12382333;-3.369648889;0;-190;0;0;0;-31;7.864885556;-9.203558889;181.6751056;-0.93;24.26;-0.35
27.01.2025 02:00;13.86528889;-0.67681;24.72464667;-2.111711111;0;-65;0;0;0;-37;6.467826667;-6.677036667;66.40779556;2.54;22.54;3.32
27.01.2025 02:15;0.468187778;-5.167478889;12.27811222;-1.705405556;0;-89;0;0;0;-37;4.216818889;-6.665827778;122.5755933;1;17.77;1.62
27.01.2025 02:30;0.799685556;-5.723454444;10.44134556;-1.928186667;0;-89;0;0;0;-37;5.544443333;-4.92976;121.7959267;1.63;17.93;2.31
27.01.2025 02:45;8.396807778;-8.103705556;3.847014444;-0.879986667;0;-133;0;0;0;-37;5.813261111;-7.455538889;168.3821478;-0.8;21.89;-0.23
27.01.2025 03:00;0.178341111;-6.191925556;0.302733333;-28.46904111;0;-45;0;0;0;-31;7.690497778;-3.395985556;105.88538;1.64;21.54;2.32
27.01.2025 03:15;0.472411111;-16.38834222;0.079213333;-20.75185333;0;-65;0;0;0;-31;3.052352222;-5.70259;135.2388089;0.67;20.78;1.25
27.01.2025 03:30;0;-18.64419667;0.011937778;-8.052451111;0;-79;0;0;0;-31;5.270438889;-6.298066667;137.7123378;0.78;12.83;1.37
27.01.2025 03:45;0;-24.53654889;0;-4.243417778;0;-89;0;0;0;-31;5.487564444;-5.923126667;149.2155289;-0.75;12.83;-0.18
27.01.2025 04:00;4.570015556;-3.941772222;4.329248889;-2.376277778;0;-109;0;0;0;-20;7.442514444;-3.109246667;122.0855178;-3.61;19.11;-2.78
27.01.2025 04:15;0.944398889;-0.795864444;22.00425333;-0.122293333;0;-109;0;0;0;-20;3.936322222;-3.767571111;106.8007544;1.37;17.89;2.02
27.01.2025 04:30;5.552285556;-0.365801111;41.40820111;-0.01736;0;-89;0;0;0;-20;5.99011;-5.954032222;62.38659667;2.07;20.55;2.8
27.01.2025 04:45;1.275207778;-1.976157778;51.85678333;-0.489835556;0;-65;0;0;0;-20;4.644137778;-6.554338889;36.24420333;3.14;18.09;3.99
27.01.2025 05:00;0;-53.60134667;0;-10.09037889;0;-133;0;0;0;-35;8.244631111;-8.527034444;231.9741289;-8.48;14.37;-7.21
27.01.2025 05:15;0.497234444;-18.51847889;0.716151111;-33.20044333;0;-93;0;0;0;-35;11.57225444;-10.98956667;177.9228489;0.2;21.05;0.72
27.01.2025 05:30;2.201191111;-3.744972222;1.83233;-33.19437889;0;-45;0;0;0;-35;9.256434444;-6.388861111;110.0382567;4.59;22.26;5.6
27.01.2025 05:45;15.72278667;-0.198963333;7.763995556;-12.62153778;11;0;0;0;0;-35;10.94404333;-10.42452444;12.8142;4.88;24.92;5.92
27.01.2025 06:00;5.939261111;-70.93885;0.485622222;-110.3596111;0;-190;0;0;0;-35;30.30873778;-31.56492889;401.1297689;-116.98;25.47;-105.84
27.01.2025 06:15;25.67205667;-0.103757778;4.145543333;-6.57607;0;-152;0;0;0;-35;10.07159889;-9.94466;163.7352889;6.13;26.47;7.31
27.01.2025 06:30;35.80565;-0.145126667;5.281693333;-7.216794444;0;-82;0;0;0;-35;13.52975778;-9.670697778;79.41551778;6.25;27.71;7.45
27.01.2025 06:45;63.31978444;0;4.076304444;-3.395732222;0;-17;0;0;0;-35;15.30980889;-18.39546889;-8.914696667;7.99;30.38;27.12
27.01.2025 07:00;3.187233333;-3.575302222;1.699421111;-65.13254556;0;-246;0;0;0;0;9.198911111;-9.983705556;310.6059878;3.11;22.66;3.96
27.01.2025 07:15;9.227413333;-0.60668;1.951681111;-25.93209333;0;-123;0;0;0;0;9.39018;-10.72049222;139.6899911;6.1;25.8;7.28
27.01.2025 07:30;18.69031333;-0.396048889;8.121418889;-21.46756667;0;-70;0;0;0;0;11.32137778;-8.777924444;62.50843;6.23;27.25;7.42
27.01.2025 07:45;20.0936;-0.454781111;19.23014556;-14.10592333;0;0;0;0;0;0;10.78148778;-12.27134889;-23.27318;5.98;27.66;24.65
27.01.2025 08:00;2.181125556;-2.481277778;0.052755556;-98.33042778;0;-45;0;0;0;-42;9.653892222;-10.06293111;185.9868633;6.38;25.39;7.59
27.01.2025 08:15;0.214162222;-63.82001111;0;-66.55481;0;-15;0;0;0;-42;4.936004444;-14.03267556;196.25733;-3.17;23.72;-2.39
27.01.2025 08:30;0;-70.47011111;2.315537778;-66.16572333;0;-9;0;0;0;-42;15.43997778;-13.00183778;182.8821567;-2.47;16.75;-1.75
27.01.2025 08:45;1.624613333;-18.64420778;0;-162.6339633;44;0;0;0;0;-42;15.08058222;-7.670337778;170.2433133;-1.22;23.49;-0.61
27.01.2025 09:00;2.341291111;-1.691743333;0;-109.2089978;0;-25;0;0;0;-57;8.236751111;-8.620851111;190.94355;4.01;24.14;4.96
27.01.2025 09:15;2.944735556;-1.262731111;6.275132222;-32.26181889;0;-119;0;0;0;-57;7.872181111;-8.754594444;201.1870956;4.03;24.13;4.98
27.01.2025 09:30;3.58276;-0.791285556;45.81394889;-2.797853333;0;-183;0;0;0;-57;7.499485556;-6.840016667;193.5329611;4.03;24.12;4.98
27.01.2025 09:45;5.339482222;-11.95312;22.32261889;-2.499538889;0;-164;0;0;0;-57;8.44426;-13.67703111;213.0233289;1.38;24.52;2.04
27.01.2025 10:00;57.41386667;-1.272105556;30.83542667;-1.638483333;0;-172;0;0;0;-41;26.60188667;-14.97015556;116.0295644;5;31.16;6.06
27.01.2025 10:15;34.56204333;-5.29974;4.452097778;-11.48356222;0;-181;0;0;0;-41;8.676495556;-19.81909111;210.9117567;4.02;29.23;4.96
27.01.2025 10:30;13.35666667;-1.402717778;0.859315556;-14.99650444;0;-121;0;0;0;-123;12.78781889;-7.146504444;240.5419256;5.61;24.89;6.73
27.01.2025 10:45;26.33545222;-24.64505111;2.511206667;-15.56255667;0;-175;0;0;0;-123;11.51259667;-26.04299444;323.8913467;-9.12;29.69;-7.79
27.01.2025 11:00;3.473167778;-19.15730889;0;-174.5392589;0;-172;0;0;0;0;19.18727556;-14.31773333;357.3538578;-4.03;24.59;-3.16
27.01.2025 11:15;0.228947778;-33.42270444;0;-77.38848778;0;-281;0;0;0;0;11.51337889;-8.636624444;388.70549;0.8;21.54;1.39
27.01.2025 11:30;1.581897778;-14.88240333;7.206403333;-39.88353889;0;-212;0;0;0;0;10.64238333;-5.490447778;252.8257056;3.69;24.24;4.6
27.01.2025 11:45;36.56697778;-1.107441111;24.80997778;-0.262311111;0;-205;0;0;0;0;12.20136111;-12.81624111;145.6076767;6.3;27.41;7.5
27.01.2025 12:00;13.18140778;-0.639778889;181.8036533;0;0;-181;0;0;0;-34;10.56584778;-9.756687778;19.84555778;4.43;25.3;5.42
27.01.2025 12:15;89.48295889;0;145.7754456;0;0;-317;0;0;0;-34;24.30310556;-20.93695222;112.3754422;8.71;48.75;10.17
27.01.2025 12:30;125.7651033;0;28.16682667;0;0;-206;0;0;0;-34;19.90479778;-8.536261111;74.69953333;9.07;50.16;10.58
27.01.2025 12:45;249.5061667;0;0;0;0;-257;0;0;0;-34;15.79514333;-10.74547333;36.44416333;8.92;117.47;10.41
27.01.2025 13:00;309.3271222;0;0;0;0;-55;0;0;0;-118;14.20142333;-6.790116667;-143.7384289;9.13;188.8;171.14
27.01.2025 13:15;298.2076244;0;2.82805;0;57;0;0;0;0;-118;11.16373889;-17.16146778;-234.0379456;9.29;157.7;142.86
27.01.2025 13:30;303.3112133;0;8.942011111;0;100;0;0;0;0;-118;11.49352556;-12.43302444;-293.3137256;9.29;185.66;168.28
27.01.2025 13:45;159.5553811;0;19.22453667;0;229;0;0;0;0;-118;6.642525556;-18.67189222;-277.7505511;9.29;50.31;45.24
27.01.2025 14:00;9.198944444;-3.016094444;48.76378;-3.241462222;150;0;0;0;0;0;8.702518889;-16.15995444;-194.2477322;4.46;28.18;25.12
27.01.2025 14:15;3.208263333;-1.49779;2.088658889;-45.87865667;150;0;0;0;0;0;6.643588889;-7.649716667;-106.9143478;4.47;24.39;21.67
27.01.2025 14:30;1.656758889;-2.151418889;0;-165.2842944;252;0;0;0;0;0;8.635534444;-9.4542;-85.40238;5.04;24.2;21.5
27.01.2025 14:45;1.821948889;-1.863206667;0;-136.3715722;150;0;0;0;0;0;8.661565556;-9.196261111;-13.05247444;5.82;24.22;21.52
27.01.2025 15:00;0.753978889;-30.37611667;0.002938889;-70.57034778;103;0;0;0;0;0;10.38766667;-9.413256667;-3.784863333;-5.11;24.23;21.53
27.01.2025 15:15;9.213588889;-1.017791111;2.857104444;-24.06167556;30;0;0;0;0;0;8.881577778;-9.900742222;-15.97206222;4.5;25.04;22.27
27.01.2025 15:30;2.842604444;-1.114095556;0.256706667;-41.00560111;50;0;0;0;0;0;8.599183333;-8.336074444;-11.24272333;5.72;24.23;21.53
27.01.2025 15:45;21.58962889;-0.376517778;3.075794444;-12.76448333;0;-20;0;0;0;0;12.08845667;-11.40868111;7.795802222;5.49;25.61;6.6
27.01.2025 16:00;30.64982111;-0.58974;10.45845778;-15.58974;0;-70;0;0;0;0;11.94523222;-9.892824444;43.01879333;4.5;27.09;5.5
27.01.2025 16:15;11.65716889;-0.378684444;9.121514444;-15.08708222;0;-30;0;0;0;0;7.268103333;-9.164204444;26.58318444;5.02;25.46;6.08
27.01.2025 16:30;6.772735556;-2.709672222;13.86474778;-10.32178778;0;-30;0;0;0;0;9.786756667;-8.91383;21.52105;5.02;25.56;6.08
27.01.2025 16:45;12.12686333;-1.59586;10.92241222;-14.57115667;0;-30;0;0;0;0;9.328046667;-9.590382222;23.38007667;5.05;26.2;6.12
27.01.2025 17:00;1.257991111;-7.799068889;26.01460778;-5.234257778;0;-138;0;0;0;0;9.526371111;-11.07261;125.3069667;3.79;24.62;4.71
27.01.2025 17:15;1.263286667;-3.902987778;16.27497333;-22.66066111;0;-64;0;0;0;0;9.739871111;-8.843284444;72.12880222;5.81;24.72;6.96
27.01.2025 17:30;3.255468889;-4.619546667;9.112395556;-24.15013333;0;-21;0;0;0;0;11.16943778;-10.70935444;36.94173222;5.09;25.03;6.15
27.01.2025 17:45;3.696153333;-18.93906444;5.501462222;-25.72352778;45;0;0;0;0;0;8.882356667;-13.16947222;-5.247907778;3.58;25.56;22.74
27.01.2025 18:00;0.184324444;-17.98789;13.28387444;-8.070793333;0;-48;0;0;0;0;14.87141222;-10.77013889;56.48921111;4.69;24.52;5.71
27.01.2025 18:15;6.080041111;-0.651852222;12.86424778;-19.32036444;0;-44;0;0;0;0;9.435235556;-8.449695556;44.04238778;6.42;24.33;7.63
27.01.2025 18:30;33.59670111;-0.04164;4.86472;-5.321714444;0;-102;0;0;0;0;14.83264556;-15.22484889;69.29413667;6.31;27.32;7.51
27.01.2025 18:45;24.92933778;-0.34709;6.055601111;-9.541565556;0;-112;0;0;0;0;12.01985556;-10.69690778;89.58076889;4.39;26.92;5.37
27.01.2025 19:00;60.22271556;0;13.20601778;-0.049911111;0;-15;0;0;0;0;12.75741889;-10.58594222;-60.55029889;11.7;29.18;26.03
27.01.2025 19:15;46.80351222;-0.70014;11.00230667;-1.460951111;0;-98;0;0;0;0;10.55500111;-15.19373778;46.99400889;6.73;31.07;7.97
27.01.2025 19:30;30.12409778;-0.413268889;42.05540222;-0.476364444;0;-187;0;0;0;0;11.71577556;-11.71846111;115.7128189;7.16;27.13;8.45
27.01.2025 19:45;12.48549667;-11.70124333;30.59863778;-3.631835556;0;-226;0;0;0;0;9.840464444;-12.74004222;201.1485222;2.08;25.5;2.81
27.01.2025 20:00;1.40692;-4.443342222;2.975392222;-36.56257333;12;0;0;0;0;0;9.701352222;-7.127837778;22.05008889;5.6;24.62;6.72
27.01.2025 20:15;2.047638889;-1.698814444;0.708377778;-62.33757667;0;-57;0;0;0;0;7.828014444;-8.179811111;118.6321711;6.13;24.33;7.31
27.01.2025 20:30;1.925705556;-1.515831111;0.00444;-96.24185;0;-101;0;0;0;0;8.179238889;-7.242306667;195.8906033;6.17;23.9;7.36
27.01.2025 20:45;2.127673333;-2.019295556;0.123511111;-73.59510444;0;-194;0;0;0;0;7.718927778;-7.811725556;267.4560133;4.32;23.93;5.3
27.01.2025 21:00;2.521973333;-1.556257778;0.17704;-70.93273222;3;0;0;0;0;0;7.695284444;-7.52308;66.61777222;5.7;24.58;6.84
27.01.2025 21:15;0.68997;-27.91842;0.375551111;-59.13224222;0;-54;0;0;0;0;5.403095556;-11.86224111;146.4442867;0.96;24.01;1.57
27.01.2025 21:30;0;-49.13047111;0;-32.51800333;0;-120;0;0;0;0;8.530552222;-8.373538889;201.4914611;1.42;16.08;2.08
27.01.2025 21:45;1.113827778;-42.30279111;0.062413333;-58.38317889;0;-202;0;0;0;0;9.35686;-23.17645778;315.3293267;-27.26;23.05;-24.28
27.01.2025 22:00;18.45229;-22.47884222;25.65086667;-16.97153889;0;-202;0;0;0;0;25.48560111;-7.300053333;179.1616767;-52.02;26.13;-46.79
27.01.2025 22:15;35.79032222;-5.157332222;24.75621778;-2.018297778;0;-202;0;0;0;0;10.27346;-13.95532222;152.3109522;2.59;27.05;3.37
27.01.2025 22:30;16.98757111;-2.872585556;10.74426667;-5.965618889;0;-162;0;0;0;0;12.89953333;-8.936354444;139.1431878;3.02;25.47;3.86
27.01.2025 22:45;14.08352;-18.73358556;16.66620333;-16.50301333;0;-221;0;0;0;0;14.24828;-15.44243889;226.6810344;-5.59;25.83;-4.58
27.01.2025 23:00;20.10144333;-0.048554444;7.964107778;-7.041015556;0;-60;0;0;0;0;11.39489444;-9.132502222;36.76162667;5.24;25.6;6.32
27.01.2025 23:15;11.70057;-1.362298889;18.74486222;-15.92530222;0;-146;0;0;0;0;6.186537778;-8.524024444;135.1796556;4.32;23.77;5.3
27.01.2025 23:30;5.163292222;-0.66867;34.83767889;-3.691523333;0;-221;0;0;0;0;7.106101111;-6.975618889;185.22874;1.89;21.66;2.6
27.01.2025 23:45;6.67685;-12.02432889;49.13610111;-0.761657778;0;-271;0;0;0;0;6.583673333;-12.81817778;234.20754;-11.66;22.49;-10.1
28.01.2025 00:00;54.87236111;-2.145182222;43.58139222;0;0;-45;0;0;0;0;16.28063889;-8.689487778;-58.89972222;2.58;28.76;25.64
28.01.2025 00:15;28.47426667;-0.694307778;0.493351111;-3.810565556;0;-45;0;0;0;0;7.793543333;-10.80759556;23.55130778;4.73;26.71;5.76
28.01.2025 00:30;5.754782222;-1.1964;36.57386556;-0.93939;0;-105;0;0;0;0;8.763035556;-5.851015556;61.89512222;4.72;24.08;5.74
28.01.2025 00:45;63.23811556;0;19.69680111;-0.036894444;0;-213;0;0;0;0;17.11046444;-16.96123667;129.95275;3.43;28.48;4.31
28.01.2025 01:00;171.6677511;0;0;-0.090061111;0;-191;0;0;0;0;18.38894111;-10.62091667;11.65428556;0.4;78.18;0.95
28.01.2025 01:15;44.63350778;-0.288763333;0;-7.893073333;0;-100;0;0;0;0;3.37944;-13.20665667;73.37554556;2.39;32.58;3.16
28.01.2025 01:30;9.859891111;-1.698131111;3.006062222;-8.713422222;0;-100;0;0;0;0;7.377613333;-6.348443333;96.51643;2.39;24.04;3.16
28.01.2025 01:45;0.831562222;-15.08122444;3.375813333;-7.82454;0;-100;0;0;0;0;4.636282222;-6.497695556;120.5598022;-3.99;19.99;-3.13
28.01.2025 02:00;16.99393222;-1.703151111;55.82719333;-0.041564444;0;-75;0;0;0;0;10.32902222;-5.376776667;-1.028655556;1.83;24.75;22
28.01.2025 02:15;5.210762222;-1.013992222;15.18105;-2.959692222;0;-75;0;0;0;0;4.695366667;-6.437181111;60.32368667;2.55;23.6;3.34
28.01.2025 02:30;24.64299222;-0.095212222;3.165488889;-5.812725556;0;-75;0;0;0;0;7.977392222;-8.210195556;53.33226;2.55;25.01;3.34
28.01.2025 02:45;2.033272222;-0.928531111;0.177097778;-36.90567333;0;-75;0;0;0;0;4.02644;-3.616004444;110.2133989;2.55;21.04;3.34
28.01.2025 03:00;32.85088889;0;0;-3.145612222;0;-63;0;0;0;0;10.37574;-9.874666667;32.79365;1.85;25.78;2.55
28.01.2025 03:15;15.22162667;-0.639227778;0.414835556;-12.93265889;0;-63;0;0;0;0;8.625265556;-9.717816667;62.02797556;1.85;25.11;2.55
28.01.2025 03:30;2.008712222;-0.588906667;1.347972222;-15.90684667;0;-63;0;0;0;0;4.067377778;-4.450653333;76.52234444;1.85;19.93;2.55
28.01.2025 03:45;0.6841;-0.768747778;0.044102222;-32.22602556;0;-63;0;0;0;0;3.893964444;-3.611092222;94.98369889;1.85;19.34;2.55
28.01.2025 04:00;0.523937778;-6.32216;0.104164444;-27.91510111;0;-54;0;0;0;0;5.04073;-5.944013333;88.51244222;1.62;19.86;2.3
